cuit,inclusion
30710656890,0
30999131863,0
30677485651,0
30671387089,0
30715860666,0
30999041880,0
30999114012,0
30999054648,0
30999098866,0
30999139023,0
30999257492,0
33680438299,0
30707613951,0
30999050375,0
30999092825,0
33688853759,0
30712166912,0
30708284692,0
30670439433,0
30672560841,0
30677473572,0
30677484116,0
30683936347,0
30999038197,0
30999141656,0
33657726619,0
33668256479,0
30656335714,0
30659648446,0
30668261767,0
30675003277,0
30681835853,0
30708008857,0
30999114497,0
33678663609,0
30592188763,0
30642898368,0
30655791635,0
30672542622,0
30674275907,0
30674554296,0
30716747170,0
30999075831,0
30999166284,0
30639505843,0
30687995860,0
30709467758,0
33683251769,0
30999004454,0
30661903747,0
30714119261,0
30636881607,0
30629949700,0
30672403371,0
30675072120,0
30711177422,0
30999098556,0
30999144558,0
33670193999,0
33707861989,0
30678632313,0
30673964741,0
30714865117,0
30999073235,0
33670931779,0
30674772749,0
30616498645,0
30660892121,0
30670148064,0
30670341123,0
30672431693,0
30999097940,0
30999227577,0
30668939836,0
30670750724,0
30999098939,0
30999138965,0
33647267209,0
30534973523,0
30712060561,0
30999121833,0
30715903934,0
30669246893,0
30674277675,0
30677478450,0
30678358211,0
30689065518,0
30691056364,0
30707545611,0
30999144930,0
33679794359,0
30671054470,0
30672554876,0
30675049307,0
30710600089,0
30999066654,0
30999113261,0
30999113954,0
30999133157,0
30999157005,0
33669675769,0
33999289229,0
33710035739,0
30642898503,0
30715041177,0
30642216143,0
30668553741,0
30671123952,0
30683242345,0
30710188021,0
30710623674,0
30672610423,0
30542794123,0
30672576292,0
30672616774,0
30636633859,0
30668746701,0
30672379179,0
30673864119,0
30677475486,0
30678667427,0
30700091453,0
30715929542,0
30999167345,0
33999034999,0
30681690243,0
30667307526,0
30709241008,0
30711059640,0
30716712741,0
30999045606,0
30999051509,0
30999089689,0
30999153808,0
30689571537,0
30712509453,0
30670492865,0
30536187886,0
30625793951,0
30668256097,0
30675537654,0
30677576487,0
30683238976,0
30683243406,0
30712165975,0
30712242279,0
30999050758,0
30999051126,0
30655431795,0
30541077266,0
30672970055,0
30677630678,0
30707160396,0
30711423822,0
30712193596,0
30715481428,0
30716147726,0
30999116163,0
30668681766,0
30668758262,0
30669251498,0
30672852060,0
30681126224,0
30707859667,0
30715178024,0
30999023599,0
30999026180,0
30999062691,0
30999067715,0
33634247179,0
30709500755,0
33675122259,0
30656233652,0
30669165923,0
30678654422,0
30712244980,0
33669140229,0
30708368853,0
30711476330,0
30676920605,0
30658342025,0
30658892718,0
30668237408,0
30671548074,0
30674574874,0
30674767761,0
30701840158,0
30707821171,0
30710412460,0
30713905204,0
30715364855,0
30716688751,0
30999104157,0
30999254736,0
30646472233,0
30688756029,0
30711346135,0
30999159911,0
30608516995,0
30714666890,0
33552729469,0
30668675863,0
30668752531,0
30669243134,0
30669676758,0
30670869608,0
30672390369,0
30714273147,0
30999062764,0
30999097320,0
30999099781,0
30999165679,0
30999174929,0
30674772676,0
30558837825,0
30999098009,0
30999101255,0
30668260159,0
30668761883,0
30670772698,0
30681015740,0
30683252510,0
30683276398,0
30687905969,0
30697860424,0
30999194504,0
33546695013,0
30669859232,0
33609745059,0
33672427539,0
30674768997,0
30584843264,0
30658122114,0
30670480549,0
30678349727,0
30678359064,0
30682271139,0
30685355910,0
30716160129,0
30999099234,0
33669244059,0
33683274629,0
30712291474,0
30668547393,0
30669170382,0
30669668259,0
30712249095,0
30999136741,0
30999172632,0
30678675543,0
30674755062,0
30674784518,0
30668543339,0
30672390121,0
30683272198,0
30714456306,0
30551848473,0
30651960459,0
30668834708,0
30669190898,0
30669192637,0
30674651542,0
30999035120,0
30999045533,0
30999097495,0
30999226104,0
30689206928,0
33669144739,0
30711484244,0
30545270923,0
30711198659,0
30698065539,0
30999132614,0
30680463782,0
30668245699,0
30669182844,0
30673343666,0
30712284230,0
30712329943,0
30715055984,0
30712773908,0
30698048308,0
30678356545,0
33674025179,0
30651166272,0
30692126420,0
30639505533,0
30672369459,0
30674354416,0
30712409882,0
30715850598,0
30999048982,0
30999115620,0
30999166047,0
30999226589,0
30674386245,0
30657624000,0
30674592236,0
30674620949,0
30683238801,0
30683242108,0
30683252685,0
30688834925,0
30707038841,0
30712259538,0
30712312420,0
30712403302,0
33712195849,0
30688756193,0
30669650066,0
30669133339,0
33999147769,0
30656272682,0
30669163947,0
30669667953,0
30683236752,0
30716766981,0
30999100577,0
30999101700,0
33680941179,0
33713273509,0
30681046034,0
30651860993,0
30657903082,0
30669149618,0
30670061465,0
30999132541,0
30999221153,0
33687865559,0
30685341855,0
30712276467,0
30643608894,0
30669116655,0
30669153151,0
30672449401,0
30674501109,0
30677493468,0
30677575634,0
30712231072,0
30999066107,0
30999166594,0
30999195284,0
30999196035,0
30674750877,0
30540506007,0
30657762438,0
30654271034,0
30669655327,0
30673839866,0
30678354011,0
30678374527,0
30678731885,0
30689784484,0
30709582522,0
30710478682,0
30711089302,0
30999100887,0
30999114187,0
30669707122,0
30690884905,0
33674764869,0
30999114322,0
30657321865,0
30669127053,0
30669243371,0
30669835902,0
30680835191,0
30683266120,0
30710260229,0
30716724235,0
30999230020,0
33670041269,0
33677633269,0
33999072939,0
30707136924,0
30670497123,0
30656553266,0
30658825468,0
30668239001,0
30669676200,0
30673850126,0
30674278426,0
30678354186,0
30712254250,0
30999100402,0
33669736679,0
33709713359,0
30674642675,0
30674364756,0
30651153278,0
30657956550,0
30668254329,0
30668670675,0
30668757347,0
30669170072,0
30672402693,0
30675535058,0
30708629371,0
30669208479,0
30669676138,0
30669702244,0
30671421767,0
30671422208,0
30672652738,0
30672936523,0
30678671726,0
30710971958,0
30999045843,0
30999131936,0
30999132169,0
30999133084,0
33672581589,0
30668860733,0
30708438061,0
30674775713,0
30678383879,0
30678715022,0
30712263683,0
30712690409,0
30999049350,0
30520070733,0
30715983423,0
30674337805,0
30999122066,0
30668446775,0
30668854385,0
30669765297,0
30672904869,0
30677565779,0
30680962819,0
30683234601,0
30691076012,0
30714068519,0
33669765679,0
33999242419,0
30655030901,0
30670800098,0
30669377955,0
30669956580,0
30673452619,0
30673840643,0
30673841321,0
30673943485,0
30674249116,0
30674636535,0
30675120729,0
30712294260,0
33676896959,0
33680973909,0
30668255554,0
30668670055,0
30672595955,0
30676898863,0
30690285939,0
30712163395,0
30713365307,0
33670486899,0
33712247679,0
30691975947,0
30654725922,0
30672844564,0
30654866941,0
30668243858,0
30668443490,0
30669169988,0
30672623118,0
30673115701,0
30712194401,0
30546665409,0
30637941808,0
30712250190,0
30672577809,0
30669748201,0
30677495371,0
30680995563,0
30681943508,0
30711170754,0
30999098246,0
33668541599,0
30668742986,0
30681040540,0
30707957588,0
30698935533,0
30674337112,0
30999120772,0
30685472607,0
30669246729,0
30669358128,0
30671387224,0
30678361077,0
30678375132,0
30707057048,0
30710655584,0
30999026253,0
30999099927,0
30999132479,0
33999114259,0
30672628853,0
30712166076,0
33716753919,0
30712520872,0
30669766420,0
30678358386,0
30678381892,0
30681018405,0
30682282777,0
30700160625,0
30716128373,0
30999114632,0
30715009524,0
30674815294,0
30687865622,0
30711237409,0
30663223395,0
30668288061,0
30673390338,0
30674258530,0
30674380689,0
30678352655,0
30681939683,0
30710693966,0
30712237704,0
30716529688,0
30999076064,0
30999230268,0
33669240169,0
33674649849,0
30707562257,0
30674277438,0
30670924889,0
30710668015,0
30669122248,0
30669355463,0
30669776833,0
30673461650,0
30673851114,0
30674280749,0
30674806325,0
30694331536,0
30709236020,0
30710010362,0
30713324503,0
30714277487,0
30999049040,0
30999101565,0
30710720505,0
30642526894,0
30546659816,0
30669246583,0
30673969557,0
30674376142,0
30675809816,0
30678365587,0
30678672021,0
30712249893,0
30999028302,0
33684389519,0
33712196969,0
30716708736,0
30681962715,0
30711656819,0
30674772811,0
30631930006,0
30584810757,0
30669121012,0
30669939597,0
30674364063,0
30675535368,0
30680951108,0
30708414855,0
30712249478,0
30712259945,0
30716707047,0
30999026490,0
30999121523,0
33633885899,0
33669244989,0
33673359189,0
30668673712,0
30674775578,0
30674270409,0
30710720653,0
30712073264,0
33674801829,0
30690463772,0
30651291220,0
30668207967,0
30669689825,0
30669764371,0
30669842038,0
30674354106,0
30674374093,0
30674589472,0
30677479996,0
30677530592,0
30678663537,0
30685385909,0
30690278800,0
30692368998,0
30707860916,0
30716718820,0
30716863405,0
33999114569,0
30655213313,0
30660910359,0
30668747244,0
30668770823,0
30669114989,0
30669201202,0
30674267955,0
30674329926,0
30674341349,0
30674343945,0
30674344860,0
30674769675,0
30678647531,0
30678688165,0
30682250875,0
30690278975,0
30690286099,0
30716715481,0
33673473119,0
30709970522,0
30668557704,0
30669189490,0
30669193862,0
30669254608,0
30674142249,0
30674345549,0
30674355196,0
30674355579,0
30681009392,0
30682242139,0
30685338781,0
30690278738,0
30694937396,0
30710303769,0
30711628351,0
30712471006,0
30716707772,0
33677457029,0
33716342579,0
30707801340,0
30715434519,0
33682238149,0
30715229990,0
30638311379,0
30707794611,0
30708784539,0
30668352975,0
30668655110,0
30669244815,0
30669246273,0
30673479223,0
30674253652,0
30674278280,0
30674302793,0
30674354726,0
30674356257,0
30674359531,0
30674369634,0
30674573576,0
30674658334,0
30678364971,0
30678400188,0
30678666293,0
30682242201,0
30682309608,0
30682313079,0
30690282271,0
30690286617,0
30690288075,0
30702439783,0
30716712679,0
33678359209,0
33680954009,0
30711947244,0
30708925671,0
30708631384,0
30715472364,0
30668543193,0
30668558557,0
30668661706,0
30669249558,0
30672948912,0
30672950305,0
30674150675,0
30674281281,0
30674372635,0
30674614426,0
30674650554,0
30674765920,0
30677485104,0
30678391758,0
30678428473,0
30678722460,0
30680959052,0
30681009465,0
30681938210,0
30684337722,0
30685354787,0
30690279963,0
30690285793,0
30694937531,0
30699248777,0
30707480056,0
30716709562,0
30716715600,0
33708399049,0
30670507307,0
30711649065,0
30715569287,0
30689234484,0
30674388604,0
30712259503,0
30716778947,0
30585573120,0
30630970985,0
30668451132,0
30668652839,0
30669069592,0
30669080782,0
30669187587,0
30673434181,0
30673480248,0
30674253032,0
30674280366,0
30674307817,0
30674354270,0
30674370349,0
30678422505,0
30678429771,0
30680965710,0
30680988745,0
30681027064,0
30690278665,0
30690286161,0
30690327704,0
30715886517,0
30716698862,0
30716706652,0
30716788276,0
33675013069,0
33682240399,0
33695540499,0
33716751029,0
30655999503,0
30672123786,0
30672125452,0
30709247081,0
33707198619,0
30689471761,0
30708492570,0
30666595633,0
30712290990,0
30684343242,0
30614323015,0
30627697569,0
30667089510,0
30668555272,0
30668679516,0
30668849098,0
30669096379,0
30669207170,0
30669239455,0
30669254535,0
30673465478,0
30674277055,0
30674284183,0
30674289444,0
30674305210,0
30677601813,0
30678413255,0
30678431164,0
30680952406,0
30689768241,0
30690290533,0
30710784473,0
30715142623,0
30715847414,0
30716716348,0
30716726904,0
30999028787,0
30999296048,0
33674276139,0
33674296199,0
33678365659,0
33686934069,0
33689759519,0
33716699469,0
30710531524,0
33674281809,0
30708789980,0
30700169185,0
30716004801,0
30682240462,0
30674275524,0
30678355794,0
33668640139,0
30684388831,0
30668542723,0
30668543959,0
30668554802,0
30668557879,0
30668561310,0
30668561868,0
30668562546,0
30668753694,0
30668756979,0
30668846331,0
30669126448,0
30669245048,0
30669245595,0
30672126203,0
30674279104,0
30674306373,0
30678351667,0
30678374454,0
30678381728,0
30678382023,0
30678385545,0
30680982011,0
30680992599,0
30681019495,0
30682312080,0
30690280295,0
30690327941,0
30694651077,0
30694654734,0
30707591885,0
30716109603,0
30716287005,0
30716699451,0
30716706261,0
30716716801,0
30716721384,0
30716723514,0
30716726270,0
30716728192,0
33668709139,0
33690277129,0
33694651149,0
33716591609,0
30707213791,0
30672123859,0
30672128354,0
30674653383,0
30711452679,0
30713030100,0
30677598286,0
30707374787,0
30580038391,0
30599118981,0
30682234497,0
30674308112,0
30678370564,0
30685529692,0
33716979429,0
30715784137,0
33672201379,0
30632875270,0
30659361511,0
30668262062,0
30668538289,0
30668692164,0
30668745578,0
30668840848,0
30669191401,0
30669240542,0
30669246966,0
30669249485,0
30672125142,0
30673390710,0
30674296955,0
30674301495,0
30674302556,0
30674325033,0
30678385472,0
30678401931,0
30681010242,0
30681033102,0
30690279270,0
30690285866,0
30690290606,0
30694650607,0
30694667801,0
30694683971,0
30694718163,0
30695755941,0
30712021183,0
30712201955,0
30712248404,0
30715761463,0
30715898574,0
30716349647,0
30716705893,0
30716708329,0
30716714515,0
30716714582,0
30716715732,0
30716726076,0
30716727609,0
30716736470,0
30716801132,0
33668550849,0
33668654989,0
33674391159,0
33694651459,0
30707080457,0
30670350092,0
30672124464,0
30690326198,0
30669764827,0
30674402011,0
30678366192,0
30684341886,0
30678375825,0
30672209397,0
30710170335,0
30715153285,0
30671087123,0
30668564212,0
30668847702,0
30669195156,0
30672125762,0
30672130057,0
30674313191,0
30682306250,0
30682321403,0
30690284703,0
30690285246,0
30694655897,0
30694686563,0
30694937469,0
30695809898,0
30710094655,0
30714427810,0
30714990361,0
30716704307,0
30716711257,0
30716713462,0
30716714183,0
30716714779,0
30716717239,0
30716717255,0
30716717387,0
30716717433,0
30716719150,0
30716719444,0
30716721465,0
30716722208,0
30716723921,0
30716726416,0
30716726599,0
30716728354,0
30716731509,0
30716732432,0
30716739429,0
33672125389,0
33673483459,0
33678730969,0
33716716169,0
30668666139,0
30674152651,0
30670281759,0
30674301630,0
30708935103,0
30711647119,0
30666585395,0
33710720679,0
30716286173,0
33654067029,0
30716716240,0
30571847082,0
30678368861,0
30680503261,0
30707794530,0
30711967660,0
33674337049,0
30672124847,0
30689912962,0
30672201515,0
30672203429,0
30672204581,0
30672215982,0
30710175825,0
30715842153,0
33716885599,0
33670347619,0
30546659980,0
30668549515,0
30668551692,0
30672123549,0
30682278788,0
30682313141,0
30690278282,0
30690278592,0
30690284630,0
30690285319,0
30694651212,0
30694651387,0
30694718236,0
30694941458,0
30708398973,0
30708399015,0
30708399023,0
30708404213,0
30711432201,0
30716709031,0
33690287779,0
30671231917,0
30672125525,0
30690279106,0
30690290770,0
30712172491,0
30716835681,0
30716841215,0
30710720599,0
30674152104,0
30628776047,0
30519816195,0
30557710929,0
30644619024,0
30687219984,0
30710226675,0
30711269068,0
30715187163,0
30672202813,0
33672125699,0
30672201825,0
30672202058,0
30672202740,0
30672203119,0
30672205332,0
30672206258,0
30716533049,0
33672201689,0
30668241324,0
30699842245,0
30714068853,0
30711255911,0
30715716964,0
30617795368,0
30652136636,0
30668556260,0
30669210317,0
30669246656,0
30669250718,0
30672127366,0
30690279033,0
30694936470,0
30694937604,0
30694949238,0
30708398957,0
30708398981,0
30708399007,0
30709676756,0
30711030677,0
30711139431,0
30714183288,0
30715035800,0
30716531909,0
30716720523,0
33668549069,0
33672130129,0
33708404239,0
30703379075,0
30715478265,0
30672204034,0
30674376835,0
30674386555,0
30690290150,0
30711318360,0
30715517694,0
30715652257,0
33672124609,0
30671064646,0
30674652158,0
30674863647,0
30675028350,0
33674545709,0
30674371264,0
30708220317,0
30576076122,0
30635363467,0
30661795227,0
30686937271,0
30690290223,0
30690290460,0
30693954939,0
30708381469,0
30715467905,0
30708305037,0
33672124919,0
30716980983,0
30546671093,0
30546678195,0
30626351294,0
30628262558,0
30633459068,0
30642364363,0
30645600432,0
30661824928,0
30663322938,0
30668045053,0
30669710816,0
30671886662,0
30672845862,0
30672865200,0
30673236525,0
30673361885,0
30673363004,0
30673372739,0
30673636876,0
30673637007,0
30673642604,0
30674279899,0
30674280811,0
30681682437,0
30681975574,0
30682257977,0
30682465944,0
30683265205,0
30686995654,0
30693938240,0
30694861195,0
30999010047,0
33637296529,0
33678422679,0
33684372179,0
33999271419,0
30707288821,0
30709485608,0
30712154817,0
30657231645,0
30672421736,0
30681082855,0
30674379664,0
30714733733,0
30999193990,0
30639641984,0
30686970023,0
30999296978,0
30712454233,0
30708247673,0
30709760978,0
30714290769,0
30714407674,0
30716388693,0
30716460866,0
30716857456,0
30716158663,0
30681122407,0
30999268109,0
30670741857,0
30650634973,0
30662833629,0
30687432939,0
33630144359,0
30707416285,0
30708992727,0
30711160007,0
30999275547,0
30716145332,0
30546697858,0
30650696243,0
30657989440,0
30999029155,0
30999087910,0
30999090229,0
30999144868,0
30999148138,0
30660607494,0
30624567249,0
30685985035,0
30633808518,0
30999259541,0
30712136673,0
30999205085,0
30999261317,0
33707663109,0
33999247089,0
30642502634,0
30623010798,0
30672202503,0
30672202678,0
30672204344,0
30672204654,0
30695167136,0
30697215227,0
30707702687,0
30999043794,0
30545676695,0
30674422837,0
30707023232,0
30707877304,0
30709086002,0
30713187301,0
33999195429,0
30671608204,0
30714500437,0
30715761471,0
30638254286,0
30653141994,0
30677579834,0
30691354314,0
30711427356,0
30711543631,0
30714010537,0
30714125644,0
30714224367,0
30684628026,0
30710754620,0
30711481628,0
30711497354,0
33645250759,0
30668416094,0
30669067689,0
30672201752,0
30672203046,0
30672205405,0
30672206185,0
30999279674,0
33545736379,0
30709323608,0
30710877552,0
30999006988,0
33668110199,0
33714085099,0
30709561894,0
30678360461,0
30671850013,0
30674377203,0
30716165341,0
30999000181,0
30709481807,0
30657620668,0
30657854561,0
30711890358,0
30710769083,0
30708124105,0
30716539462,0
30999168570,0
30999193753,0
30999195357,0
30999296420,0
30999298954,0
30671984699,0
30656312471,0
30709469831,0
30999011108,0
30669675077,0
30671655970,0
30715251988,0
33669675459,0
33661487009,0
30709129283,0
30631829070,0
30999142717,0
30671171477,0
33660897009,0
30714515760,0
33656783589,0
33710649869,0
30659992627,0
30708296534,0
30710416083,0
30668043077,0
30668107024,0
30714639281,0
33668047039,0
30711901783,0
33999256029,0
30629239258,0
30675634692,0
30692382915,0
30712081895,0
30714817384,0
30710786271,0
30649642105,0
30999284724,0
30639952793,0
30708649674,0
30671140180,0
30716159066,0
30692260410,0
30644999471,0
30672393333,0
30547230945,0
33681667429,0
30646376048,0
33709312079,0
30683066342,0
30708187565,0
30708258691,0
30714770914,0
30715690620,0
30654728999,0
30710234775,0
30712386343,0
30715942891,0
30711188939,0
30642305200,0
30679570931,0
30707884718,0
30999207827,0
30500053077,0
30999140110,0
30673657687,0
30715847651,0
30710127421,0
30546695251,0
30714832308,0
30716413442,0
30636810467,0
30644623943,0
30678699949,0
30707406352,0
30709595853,0
30710118597,0
33709890269,0
30707518207,0
30711757208,0
30999274486,0
33709167389,0
30649401558,0
30656605991,0
30639113783,0
30999273870,0
30670470136,0
30709032387,0
30709629693,0
30709679127,0
30709988731,0
30709991805,0
30710016387,0
30710078447,0
30710080182,0
30710181566,0
30710261063,0
30710379749,0
30710422458,0
30710506589,0
30710561288,0
30711867054,0
30714269964,0
30714494968,0
30714598224,0
30714625426,0
30714644293,0
30715121006,0
30715147897,0
30715262343,0
30715331310,0
30715386700,0
30715680358,0
30715846078,0
30716122901,0
30716224623,0
30716331985,0
30716688484,0
33710778529,0
33716491809,0
30651644115,0
30691379708,0
30709670421,0
30709716561,0
30709781266,0
30709837016,0
30709837431,0
30709882607,0
30710213468,0
30710591187,0
30710665903,0
30710778708,0
30711107742,0
30711370680,0
30711447500,0
30712180028,0
30712403132,0
30712428119,0
30712450165,0
30712488782,0
30713499605,0
30714074497,0
30714484105,0
30714547719,0
30714627410,0
30714898910,0
30714904228,0
30715171828,0
30715196723,0
30715389165,0
30715407570,0
30716073145,0
33709709009,0
33710015509,0
33715187359,0
30626471028,0
30689282144,0
30709699764,0
30709752819,0
30709913421,0
30710185553,0
30710559550,0
30710597886,0
30714250244,0
30715149601,0
30715352105,0
30716270463,0
30716495473,0
30716502526,0
30716517329,0
30716555018,0
30716582023,0
30716668610,0
33709667179,0
33715869719,0
30647504732,0
30649535511,0
30658137952,0
30663026964,0
30674521789,0
30674522157,0
30684723398,0
30709651419,0
30709664006,0
30709672386,0
30709719501,0
30709723320,0
30709739189,0
30709743526,0
30709834270,0
30709889830,0
30709895059,0
30709910848,0
30710004605,0
30710012241,0
30710013957,0
30710209576,0
30710434626,0
30710489528,0
30710506503,0
30710669461,0
30710786891,0
30710796315,0
30710833970,0
30710980744,0
30711138095,0
30711146845,0
30711191220,0
30711283540,0
30711324425,0
30711458618,0
30711522456,0
30711625832,0
30711675503,0
30711846405,0
30711974640,0
30712321594,0
30712328130,0
30712399771,0
30712426361,0
30712430679,0
30712449930,0
30712450092,0
30712493255,0
30712523308,0
30713522305,0
30713623004,0
30714043648,0
30714146455,0
30714400084,0
30714470880,0
30714484997,0
30714579661,0
30714851736,0
30714898937,0
30715156217,0
30715228803,0
30715328433,0
30715346407,0
30715352199,0
30715384546,0
30715415840,0
30715634747,0
30716133032,0
30716401045,0
30716484749,0
30716489856,0
30716492709,0
30716499932,0
30716628007,0
33649793609,0
33709641129,0
33709815259,0
33710002199,0
33712215599,0
33716510609,0
30675017332,0
30701372316,0
30707779116,0
30709007102,0
30709709204,0
30709937177,0
30710353359,0
30710456700,0
30710917481,0
30710961499,0
30711122369,0
30712152504,0
30714227137,0
30714629030,0
30714725595,0
30715228463,0
30715368613,0
30715805126,0
30715836315,0
30716353210,0
30716610647,0
30716951886,0
33714074879,0
33716496959,0
30680866003,0
30709693499,0
30710233426,0
30710876637,0
30712510788,0
30712560343,0
30712561404,0
30715352237,0
30715504630,0
30716328674,0
30716356945,0
30708073268,0
30711107750,0
30681010005,0
30681021953,0
30705471319,0
30706137684,0
30709468339,0
30658335134,0
30709717371,0
30709732931,0
30709886211,0
30709988847,0
30710436785,0
30710693362,0
30714053252,0
30714896756,0
30716122898,0
30716264927,0
33716289619,0
30500011528,0
30546695944,0
30633104898,0
30642121800,0
30646286200,0
30665680769,0
30666491730,0
30670522241,0
30671516482,0
30673392241,0
30673644992,0
30673705355,0
30675383177,0
30684170623,0
30688003411,0
30688031113,0
30688798570,0
30691415089,0
30700641607,0
30700670224,0
30703645816,0
30703657512,0
30707036091,0
30707046348,0
30707048669,0
30707051279,0
30707057331,0
30707057366,0
30707057404,0
30707090495,0
30707124241,0
30707201394,0
30707418482,0
30707441247,0
30707448012,0
30707517642,0
30707654232,0
30707778640,0
30707789480,0
30707900780,0
30708103981,0
30708198052,0
30708227427,0
30708232803,0
30708438703,0
30708475455,0
30708621710,0
30708676299,0
30708710101,0
30708854618,0
30708889837,0
30708898003,0
30709057444,0
30709113220,0
30709172588,0
30709172626,0
30709173886,0
30709221023,0
30709281301,0
30709290211,0
30709323888,0
30709377023,0
30709450642,0
30709461717,0
30709498459,0
30709693782,0
30709708976,0
30709807214,0
30709876682,0
30709890146,0
30709967467,0
30710002556,0
30710006160,0
30710030967,0
30710071515,0
30710150075,0
30710223412,0
30710271999,0
30710386060,0
30710399359,0
30710407742,0
30710411960,0
30710429118,0
30710436963,0
30710438397,0
30710491344,0
30710643349,0
30710857462,0
30710971427,0
30711145202,0
30711145229,0
30711160961,0
30711267715,0
30711274134,0
30711312788,0
30711313652,0
30712163026,0
30712165347,0
30712170456,0
30712173250,0
30712177493,0
30999256887,0
30999276152,0
33662050569,0
33676740649,0
33709116199,0
33710038029,0
33710491319,0
33710597869,0
33711535999,0
30687011704,0
30687341720,0
30694420148,0
30696392478,0
30703649188,0
30707068708,0
30707222596,0
30707245316,0
30707275479,0
30707715584,0
30707781080,0
30707790837,0
30708033053,0
30708431334,0
30708616938,0
30708621281,0
30708623179,0
30708635401,0
30708722657,0
30708984244,0
30709142883,0
30709164402,0
30709678155,0
30709707112,0
30709748021,0
30710121636,0
30710319398,0
30711953678,0
33708625049,0
33708671849,0
33708997809,0
33709103879,0
30675423721,0
30707065180,0
30707095284,0
30707331050,0
30707354840,0
30707422315,0
30707502424,0
30707618759,0
30707683461,0
30708583312,0
30708587458,0
30708587490,0
30708630256,0
30708813601,0
30708861614,0
30708903759,0
30708903783,0
30708903791,0
30709051136,0
30709051179,0
30709073660,0
30709267457,0
30709357073,0
30709846384,0
30709916846,0
30709975753,0
30710130430,0
33707787819,0
33711001919,0
30646212169,0
30670511606,0
30677191763,0
30692779262,0
30707065156,0
30707305327,0
30707314148,0
30707320989,0
30707357459,0
30707483004,0
30707819150,0
30707945369,0
30708146699,0
30708780827,0
30708956569,0
30708960442,0
30709211931,0
30710032501,0
30710387059,0
30710583443,0
30710681321,0
30999274621,0
33671847879,0
33708603649,0
30708966629,0
30707627510,0
30708474122,0
30710852851,0
30711733686,0
30708566876,0
30687557952,0
30688906926,0
30690485881,0
30698052224,0
30698093303,0
30698561528,0
30698561838,0
30698566198,0
30698570187,0
30698570322,0
30698570497,0
30698570942,0
30698571310,0
30698571485,0
30698571620,0
30698572163,0
30698573607,0
30698573771,0
30700150905,0
30700186551,0
30703661293,0
30704558186,0
30705161352,0
30705834306,0
30707069895,0
30707100474,0
30707126309,0
30707130829,0
30707205586,0
30707248382,0
30707266461,0
30707318321,0
30707318364,0
30707374728,0
30707428275,0
30707505342,0
30707550410,0
30707555021,0
30707578587,0
30707584498,0
30707592970,0
30707593527,0
30707595767,0
30707603263,0
30707609423,0
30707629289,0
30707650083,0
30707664882,0
30707804951,0
30707814191,0
30707850627,0
30707984003,0
30708011653,0
30708051833,0
30708059893,0
30708111089,0
30708208945,0
30708223537,0
30708272597,0
30708555858,0
30708555912,0
30708752696,0
30708772085,0
30708790547,0
30708968680,0
30708979623,0
30708982578,0
30709021237,0
30709035661,0
30709170631,0
30709218545,0
30709292176,0
30709374512,0
30709394947,0
30709405604,0
30709554782,0
30709561223,0
30709577537,0
30709608610,0
30709664944,0
30709664987,0
30709762660,0
30709854212,0
30709890413,0
30710001983,0
30710017138,0
30710024517,0
30710041403,0
30710064047,0
30710066252,0
30710078889,0
30710124465,0
30710181159,0
30710188269,0
30710250363,0
30710268564,0
30710320221,0
30710325932,0
30710333889,0
30710523173,0
30710558341,0
30710571720,0
30710572018,0
30710608160,0
30711000220,0
30711210527,0
30711267383,0
30711383472,0
30711495319,0
30711614539,0
30711620601,0
30711630143,0
30711790582,0
30712164642,0
30712171274,0
30712339035,0
30712558594,0
30714035866,0
33698570569,0
33698570879,0
33707207219,0
33707241999,0
33707486339,0
33707583059,0
33707602649,0
33707856519,0
33708035209,0
33708220359,0
33708773749,0
30707070044,0
30707148086,0
30707173250,0
30707227717,0
30707296263,0
30707317058,0
30707702903,0
30707708251,0
30707781897,0
30707965157,0
30708268956,0
30708609613,0
30709143138,0
30709152293,0
30709206245,0
30709229784,0
30709470252,0
30709605727,0
30709826421,0
30710270224,0
30710511345,0
30710611625,0
30710680066,0
30710866461,0
30710880340,0
30710943725,0
30711250812,0
30711998582,0
30712434496,0
30714035890,0
33679253609,0
33703633809,0
30670824019,0
30678333685,0
30681086508,0
30701372553,0
30703639913,0
30707152032,0
30707239448,0
30707595414,0
30707649824,0
30707702407,0
30707702458,0
30707803866,0
30707986790,0
30708067500,0
30708301325,0
30708491639,0
30708729031,0
30709367311,0
30709431907,0
30709666998,0
30710060831,0
30710071027,0
30710090250,0
30710100655,0
30711353069,0
30711792046,0
30711898316,0
30711980217,0
33710675649,0
33712020879,0
30708067578,0
30710079206,0
30711715335,0
30711846472,0
33710102819,0
30709254118,0
30698090401,0
30707703314,0
30707813950,0
30708719222,0
30710033672,0
30710049366,0
30710710542,0
30710716028,0
30710724217,0
30710784783,0
30711791481,0
30711930627,0
33701046809,0
33709409269,0
30683066415,0
30999238803,0
33668668289,0
30673410479,0
30999292468,0
30541966478,0
30677178732,0
30546696002,0
30641140356,0
30546659506,0
30546676044,0
30546676427,0
30546689669,0
30546690683,0
30546694956,0
30571300393,0
30584229973,0
30584827021,0
30585583533,0
30586281352,0
30593470578,0
30599160600,0
30614903569,0
30615138807,0
30615972246,0
30619956083,0
30628291000,0
30629869510,0
30631866405,0
30633949227,0
30635096329,0
30636027754,0
30636694378,0
